pst, cfs, stage_ft
2016-01-23 05:30,	5390	,	5.66	
2016-01-23 05:45,	5340	,	5.63	
2016-01-23 06:00,	5310	,	5.61	
2016-01-23 06:15,	5420	,	5.68	
2016-01-23 06:30,	5420	,	5.68	
2016-01-23 06:45,	5510	,	5.74	
2016-01-23 07:00,	5510	,	5.74	
2016-01-23 07:15,	5490	,	5.73	
2016-01-23 07:30,	5650	,	5.83	
2016-01-23 07:45,	5620	,	5.81	
2016-01-23 08:00,	5670	,	5.84	
2016-01-23 08:15,	5780	,	5.91	
2016-01-23 08:30,	5720	,	5.87	
2016-01-23 08:45,	5700	,	5.86	
2016-01-23 09:00,	6060	,	6.08	
2016-01-23 09:15,	5930	,	6.00	
2016-01-23 09:30,	5810	,	5.93	
2016-01-23 09:45,	5980	,	6.03	
2016-01-23 10:00,	5850	,	5.95	
2016-01-23 10:15,	6020	,	6.06	
2016-01-23 10:30,	5960	,	6.02	
2016-01-23 10:45,	5980	,	6.03	
2016-01-23 11:00,	5850	,	5.95	
2016-01-23 11:15,	5990	,	6.04	
2016-01-23 11:30,	5960	,	6.02	
2016-01-23 11:45,	6160	,	6.14	
2016-01-23 12:00,	5960	,	6.02	
2016-01-23 12:15,	5940	,	6.01	
2016-01-23 12:30,	6020	,	6.06	
2016-01-23 12:45,	6040	,	6.07	
2016-01-23 13:00,	6060	,	6.08	
2016-01-23 13:15,	5910	,	5.99	
2016-01-23 13:30,	5890	,	5.98	
2016-01-23 13:45,	5860	,	5.96	
2016-01-23 14:00,	5940	,	6.01	
2016-01-23 14:15,	5880	,	5.97	
2016-01-23 14:30,	5860	,	5.96	
2016-01-23 14:45,	5770	,	5.90	
2016-01-23 15:00,	5800	,	5.92	
2016-01-23 15:15,	5750	,	5.89	
2016-01-23 15:30,	5810	,	5.93	
2016-01-23 15:45,	5690	,	5.85	
2016-01-23 16:00,	5700	,	5.86	
2016-01-23 16:15,	5810	,	5.93	
2016-01-23 16:30,	5730	,	5.88	
2016-01-23 16:45,	5780	,	5.91	
2016-01-23 17:00,	5560	,	5.77	
2016-01-23 17:15,	5720	,	5.87	
2016-01-23 17:30,	5480	,	5.72	
2016-01-23 17:45,	5610	,	5.80	
2016-01-23 18:00,	5650	,	5.83	
2016-01-23 18:15,	5540	,	5.76	
2016-01-23 18:30,	5640	,	5.82	
2016-01-23 18:45,	5640	,	5.82	
2016-01-23 19:00,	5690	,	5.85	
2016-01-23 19:15,	5510	,	5.74	
2016-01-23 19:30,	5480	,	5.72	
2016-01-23 19:45,	5490	,	5.73	
2016-01-23 20:00,	5490	,	5.73	
2016-01-23 20:15,	5560	,	5.77	
2016-01-23 20:30,	5540	,	5.76	
2016-01-23 20:45,	5530	,	5.75	
2016-01-23 21:00,	5510	,	5.74	
2016-01-23 21:15,	5480	,	5.72	
2016-01-23 21:30,	5320	,	5.62	
2016-01-23 21:45,	5350	,	5.64	
2016-01-23 22:00,	5480	,	5.72	
2016-01-23 22:15,	5480	,	5.72	
2016-01-23 22:30,	5400	,	5.67	
2016-01-23 22:45,	5400	,	5.67	
2016-01-23 23:00,	5280	,	5.59	
2016-01-23 23:15,	5310	,	5.61	
2016-01-23 23:30,	5280	,	5.59	
2016-01-23 23:45,	5080	,	5.46	
2016-01-24 00:00,	5170	,	5.52	
2016-01-24 00:15,	5200	,	5.54	
2016-01-24 00:30,	5120	,	5.49	
2016-01-24 00:45,	5000	,	5.41	
2016-01-24 01:00,	5050	,	5.44	
2016-01-24 01:15,	5090	,	5.47	
2016-01-24 01:30,	5060	,	5.45	
2016-01-24 01:45,	5010	,	5.42	
2016-01-24 02:00,	5010	,	5.42	
2016-01-24 02:15,	4950	,	5.38	
2016-01-24 02:30,	4950	,	5.38	
2016-01-24 02:45,	4970	,	5.39	
2016-01-24 03:00,	4910	,	5.35	
2016-01-24 03:15,	4940	,	5.37	
2016-01-24 03:30,	4770	,	5.26	
2016-01-24 03:45,	4790	,	5.27	
2016-01-24 04:00,	4670	,	5.19	
2016-01-24 04:15,	4770	,	5.26	
2016-01-24 04:30,	4760	,	5.25	
2016-01-24 04:45,	4740	,	5.24	
2016-01-24 05:00,	4650	,	5.18	
2016-01-24 05:15,	4680	,	5.20	
2016-01-24 05:30,	4650	,	5.18	
2016-01-24 05:45,	4670	,	5.19	
2016-01-24 06:00,	4550	,	5.11	
2016-01-24 06:15,	4570	,	5.12	
2016-01-24 06:30,	4540	,	5.10	
2016-01-24 06:45,	4510	,	5.08	
2016-01-24 07:00,	4460	,	5.05	
2016-01-24 07:15,	4390	,	5.01	
2016-01-24 07:30,	4290	,	4.94	
2016-01-24 07:45,	4450	,	5.04	
2016-01-24 08:00,	4410	,	5.02	
2016-01-24 08:15,	4450	,	5.04	
2016-01-24 08:30,	4150	,	4.85	
2016-01-24 08:45,	4260	,	4.92	
2016-01-24 09:00,	4280	,	4.93	
2016-01-24 09:15,	4060	,	4.79	
2016-01-24 09:30,	4050	,	4.78	
2016-01-24 09:45,	4200	,	4.88	
2016-01-24 10:00,	4110	,	4.82	
2016-01-24 10:15,	4200	,	4.88	
2016-01-24 10:30,	4080	,	4.80	
2016-01-24 10:45,	4040	,	4.77	
2016-01-24 11:00,	3940	,	4.71	
2016-01-24 11:15,	3870	,	4.66	
2016-01-24 11:30,	4110	,	4.82	
2016-01-24 11:45,	3950	,	4.72	
2016-01-24 12:00,	3920	,	4.70	
2016-01-24 12:15,	3900	,	4.68	
2016-01-24 12:30,	3760	,	4.58	
2016-01-24 12:45,	3830	,	4.63	
2016-01-24 13:00,	3850	,	4.65	
2016-01-24 13:15,	3750	,	4.57	
2016-01-24 13:30,	3760	,	4.58	
2016-01-24 13:45,	3870	,	4.66	
2016-01-24 14:00,	3750	,	4.57	
2016-01-24 14:15,	3810	,	4.62	
2016-01-24 14:30,	3750	,	4.57	
2016-01-24 14:45,	3790	,	4.60	
2016-01-24 15:00,	3810	,	4.62	
2016-01-24 15:15,	3700	,	4.55	
2016-01-24 15:30,	3700	,	4.55	
2016-01-24 15:45,	3680	,	4.53	
2016-01-24 16:00,	3660	,	4.52	
2016-01-24 16:15,	3680	,	4.53	
2016-01-24 16:30,	3690	,	4.54	
2016-01-24 16:45,	3620	,	4.49	
2016-01-24 17:00,	3640	,	4.50	
2016-01-24 17:15,	3660	,	4.52	
2016-01-24 17:30,	3660	,	4.52	
2016-01-24 17:45,	3620	,	4.49	
2016-01-24 18:00,	3680	,	4.53	
2016-01-24 18:15,	3560	,	4.44	
2016-01-24 18:30,	3680	,	4.53	
2016-01-24 18:45,	3560	,	4.44	
2016-01-24 19:00,	3700	,	4.55	
2016-01-24 19:15,	3640	,	4.50	
2016-01-24 19:30,	3620	,	4.49	
2016-01-24 19:45,	3610	,	4.48	
2016-01-24 20:00,	3660	,	4.52	
2016-01-24 20:15,	3620	,	4.49	
2016-01-24 20:30,	3650	,	4.51	
2016-01-24 20:45,	3650	,	4.51	
2016-01-24 21:00,	3610	,	4.48	
2016-01-24 21:15,	3690	,	4.54	
2016-01-24 21:30,	3720	,	4.56	
2016-01-24 21:45,	3660	,	4.52	
2016-01-24 22:00,	3570	,	4.45	
2016-01-24 22:15,	3720	,	4.56	
2016-01-24 22:30,	3750	,	4.57	
2016-01-24 22:45,	3690	,	4.54	
2016-01-24 23:00,	3840	,	4.64	
2016-01-24 23:15,	3720	,	4.56	
2016-01-24 23:30,	3850	,	4.65	
2016-01-24 23:45,	3830	,	4.63	
2016-01-25 00:00,	3830	,	4.63	
2016-01-25 00:15,	3650	,	4.51	
2016-01-25 00:30,	3770	,	4.59	
2016-01-25 00:45,	3760	,	4.58	
2016-01-25 01:00,	3790	,	4.60	
2016-01-25 01:15,	3810	,	4.62	
2016-01-25 01:30,	3840	,	4.64	
2016-01-25 01:45,	3840	,	4.64	
2016-01-25 02:00,	3750	,	4.57	
2016-01-25 02:15,	3760	,	4.58	
2016-01-25 02:30,	3700	,	4.55	
2016-01-25 02:45,	3800	,	4.61	
2016-01-25 03:00,	3750	,	4.57	
2016-01-25 03:15,	3650	,	4.51	
2016-01-25 03:30,	3580	,	4.46	
2016-01-25 03:45,	3690	,	4.54	
2016-01-25 04:00,	3720	,	4.56	
2016-01-25 04:15,	3570	,	4.45	
2016-01-25 04:30,	3610	,	4.48	
2016-01-25 04:45,	3530	,	4.42	
2016-01-25 05:00,	3680	,	4.53	
2016-01-25 05:15,	3650	,	4.51	
2016-01-25 05:30,	3570	,	4.45	
2016-01-25 05:45,	3660	,	4.52	
2016-01-25 06:00,	3540	,	4.43	
2016-01-25 06:15,	3490	,	4.40	
2016-01-25 06:30,	3440	,	4.36	
2016-01-25 06:45,	3540	,	4.43	
2016-01-25 07:00,	3530	,	4.42	
2016-01-25 07:15,	3540	,	4.43	
2016-01-25 07:30,	3560	,	4.44	
2016-01-25 07:45,	3530	,	4.42	
2016-01-25 08:00,	3490	,	4.40	
2016-01-25 08:15,	3350	,	4.29	
2016-01-25 08:30,	3440	,	4.36	
2016-01-25 08:45,	3320	,	4.27	
2016-01-25 09:00,	3330	,	4.28	
2016-01-25 09:15,	3350	,	4.29	
2016-01-25 09:30,	3330	,	4.28	
2016-01-25 09:45,	3310	,	4.26	
2016-01-25 10:00,	3410	,	4.34	
2016-01-25 10:15,	3270	,	4.24	
2016-01-25 10:30,	3330	,	4.28	
2016-01-25 10:45,	3100	,	4.11	
2016-01-25 11:00,	3220	,	4.20	
2016-01-25 11:15,	3280	,	4.25	
2016-01-25 11:30,	3100	,	4.11	
2016-01-25 11:45,	3310	,	4.26	
2016-01-25 12:00,	3220	,	4.20	
2016-01-25 12:15,	3230	,	4.21	
2016-01-25 12:30,	3150	,	4.15	
2016-01-25 12:45,	3240	,	4.22	
2016-01-25 13:00,	3230	,	4.21	
2016-01-25 13:15,	3160	,	4.16	
2016-01-25 13:30,	3160	,	4.16	
2016-01-25 13:45,	3060	,	4.09	
2016-01-25 14:00,	3150	,	4.15	
2016-01-25 14:15,	3150	,	4.15	
2016-01-25 14:30,	3060	,	4.09	
2016-01-25 14:45,	3040	,	4.07	
2016-01-25 15:00,	3040	,	4.07	
2016-01-25 15:15,	3090	,	4.10	
2016-01-25 15:30,	3010	,	4.05	
2016-01-25 15:45,	3090	,	4.10	
2016-01-25 16:00,	3010	,	4.05	
2016-01-25 16:15,	3000	,	4.04	
2016-01-25 16:30,	2960	,	4.01	
2016-01-25 16:45,	3030	,	4.06	
2016-01-25 17:00,	2980	,	4.02	
2016-01-25 17:15,	2950	,	4.00	
2016-01-25 17:30,	3000	,	4.04	
2016-01-25 17:45,	2960	,	4.01	
2016-01-25 18:00,	2850	,	3.93	
2016-01-25 18:15,	2850	,	3.93	
2016-01-25 18:30,	2900	,	3.96	
2016-01-25 18:45,	2850	,	3.93	
2016-01-25 19:00,	2980	,	4.02	
2016-01-25 19:15,	2850	,	3.93	
2016-01-25 19:30,	2940	,	3.99	
2016-01-25 19:45,	2890	,	3.95	
2016-01-25 20:00,	2840	,	3.92	
2016-01-25 20:15,	2860	,	3.94	
2016-01-25 20:30,	2800	,	3.89	
2016-01-25 20:45,	2860	,	3.94	
2016-01-25 21:00,	2850	,	3.93	
2016-01-25 21:15,	2910	,	3.97	
2016-01-25 21:30,	2830	,	3.91	
2016-01-25 21:45,	2890	,	3.95	
2016-01-25 22:00,	2830	,	3.91	
2016-01-25 22:15,	2790	,	3.88	
2016-01-25 22:30,	2800	,	3.89	
2016-01-25 22:45,	2740	,	3.84	
2016-01-25 23:00,	2830	,	3.91	
2016-01-25 23:15,	2800	,	3.89	
2016-01-25 23:30,	2780	,	3.87	
2016-01-25 23:45,	2690	,	3.80	
2016-01-26 00:00,	2810	,	3.90	
2016-01-26 00:15,	2780	,	3.87	
2016-01-26 00:30,	2770	,	3.86	
2016-01-26 00:45,	2740	,	3.84	
2016-01-26 01:00,	2720	,	3.82	
2016-01-26 01:15,	2690	,	3.80	
2016-01-26 01:30,	2770	,	3.86	
2016-01-26 01:45,	2690	,	3.80	
2016-01-26 02:00,	2770	,	3.86	
2016-01-26 02:15,	2710	,	3.81	
2016-01-26 02:30,	2720	,	3.82	
2016-01-26 02:45,	2690	,	3.80	
2016-01-26 03:00,	2740	,	3.84	
2016-01-26 03:15,	2680	,	3.79	
2016-01-26 03:30,	2690	,	3.80	
2016-01-26 03:45,	2630	,	3.76	
2016-01-26 04:00,	2600	,	3.73	
2016-01-26 04:15,	2650	,	3.77	
2016-01-26 04:30,	2660	,	3.78	
2016-01-26 04:45,	2690	,	3.80	
2016-01-26 05:00,	2660	,	3.78	
2016-01-26 05:15,	2660	,	3.78	
2016-01-26 05:30,	2620	,	3.75	
2016-01-26 05:45,	2570	,	3.71	
2016-01-26 06:00,	2570	,	3.71	
2016-01-26 06:15,	2600	,	3.73	
2016-01-26 06:30,	2560	,	3.70	
2016-01-26 06:45,	2560	,	3.70	
2016-01-26 07:00,	2500	,	3.65	
2016-01-26 07:15,	2490	,	3.64	
2016-01-26 07:30,	2550	,	3.69	
2016-01-26 07:45,	2560	,	3.70	
2016-01-26 08:00,	2590	,	3.72	
2016-01-26 08:15,	2550	,	3.69	
2016-01-26 08:30,	2450	,	3.61	
2016-01-26 08:45,	2530	,	3.67	
2016-01-26 09:00,	2460	,	3.62	
2016-01-26 09:15,	2470	,	3.63	
2016-01-26 09:30,	2430	,	3.60	
2016-01-26 09:45,	2470	,	3.63	
2016-01-26 10:00,	2450	,	3.61	
2016-01-26 10:15,	2470	,	3.63	
2016-01-26 10:30,	2490	,	3.64	
2016-01-26 10:45,	2460	,	3.62	
2016-01-26 11:00,	2430	,	3.60	
2016-01-26 11:15,	2450	,	3.61	
2016-01-26 11:30,	2340	,	3.52	
2016-01-26 11:45,	2330	,	3.51	
2016-01-26 12:00,	2400	,	3.57	
2016-01-26 12:15,	2410	,	3.58	
2016-01-26 12:30,	2400	,	3.57	
2016-01-26 12:45,	2370	,	3.54	
2016-01-26 13:00,	2390	,	3.56	
2016-01-26 13:15,	2340	,	3.52	
2016-01-26 13:30,	2310	,	3.49	
2016-01-26 13:45,	2380	,	3.55	
2016-01-26 14:00,	2340	,	3.52	
2016-01-26 14:15,	2310	,	3.49	
2016-01-26 14:30,	2300	,	3.48	
2016-01-26 14:45,	2350	,	3.53	
2016-01-26 15:00,	2310	,	3.49	
2016-01-26 15:15,	2330	,	3.51	
2016-01-26 15:30,	2230	,	3.43	
2016-01-26 15:45,	2270	,	3.47	
2016-01-26 16:00,	2310	,	3.49	
2016-01-26 16:15,	2260	,	3.46	
2016-01-26 16:30,	2270	,	3.47	
2016-01-26 16:45,	2310	,	3.49	
2016-01-26 17:00,	2260	,	3.46	
2016-01-26 17:15,	2160	,	3.37	
2016-01-26 17:30,	2240	,	3.44	
2016-01-26 17:45,	2220	,	3.42	
2016-01-26 18:00,	2230	,	3.43	
2016-01-26 18:15,	2260	,	3.46	
2016-01-26 18:30,	2250	,	3.45	
2016-01-26 18:45,	2210	,	3.41	
2016-01-26 19:00,	2220	,	3.42	
2016-01-26 19:15,	2160	,	3.37	
2016-01-26 19:30,	2210	,	3.41	
2016-01-26 19:45,	2170	,	3.38	
2016-01-26 20:00,	2170	,	3.38	
2016-01-26 20:15,	2150	,	3.36	
2016-01-26 20:30,	2170	,	3.38	
2016-01-26 20:45,	2200	,	3.40	
2016-01-26 21:00,	2160	,	3.37	
2016-01-26 21:15,	2150	,	3.36	
2016-01-26 21:30,	2140	,	3.35	
2016-01-26 21:45,	2140	,	3.35	
2016-01-26 22:00,	2170	,	3.38	
2016-01-26 22:15,	2140	,	3.35	
2016-01-26 22:30,	2150	,	3.36	
2016-01-26 22:45,	2160	,	3.37	
2016-01-26 23:00,	2130	,	3.34	
2016-01-26 23:15,	2080	,	3.30	
2016-01-26 23:30,	2150	,	3.36	
2016-01-26 23:45,	2160	,	3.37	
2016-01-27 00:00,	2120	,	3.33	
2016-01-27 00:15,	2120	,	3.33	
2016-01-27 00:30,	2100	,	3.32	
2016-01-27 00:45,	2050	,	3.28	
2016-01-27 01:00,	2080	,	3.30	
2016-01-27 01:15,	2100	,	3.32	
2016-01-27 01:30,	2100	,	3.32	
2016-01-27 01:45,	2120	,	3.33	
2016-01-27 02:00,	2060	,	3.29	
2016-01-27 02:15,	2100	,	3.32	
2016-01-27 02:30,	2040	,	3.27	
2016-01-27 02:45,	2020	,	3.25	
2016-01-27 03:00,	2030	,	3.26	
2016-01-27 03:15,	2000	,	3.23	
2016-01-27 03:30,	1970	,	3.20	
2016-01-27 03:45,	2050	,	3.28	
2016-01-27 04:00,	2020	,	3.25	
2016-01-27 04:15,	2030	,	3.26	
2016-01-27 04:30,	1970	,	3.20	
2016-01-27 04:45,	2030	,	3.26	
2016-01-27 05:00,	1950	,	3.18	
2016-01-27 05:15,	2000	,	3.23	
2016-01-27 05:30,	1990	,	3.22	
2016-01-27 05:45,	2020	,	3.25	
2016-01-27 06:00,	1980	,	3.21	
2016-01-27 06:15,	1970	,	3.20	
2016-01-27 06:30,	2000	,	3.23	
2016-01-27 06:45,	1980	,	3.21	
2016-01-27 07:00,	2010	,	3.24	
2016-01-27 07:15,	1990	,	3.22	
2016-01-27 07:30,	1980	,	3.21	
2016-01-27 07:45,	1940	,	3.17	
2016-01-27 08:00,	1910	,	3.16	
2016-01-27 08:15,	1860	,	3.11	
2016-01-27 08:30,	1950	,	3.18	
2016-01-27 08:45,	1940	,	3.17	
2016-01-27 09:00,	1960	,	3.19	
2016-01-27 09:15,	1980	,	3.21	
2016-01-27 09:30,	1880	,	3.13	
2016-01-27 09:45,	1960	,	3.19	
2016-01-27 10:00,	1950	,	3.18	
2016-01-27 10:15,	1950	,	3.18	
2016-01-27 10:30,	1870	,	3.12	
2016-01-27 10:45,	1950	,	3.18	
2016-01-27 11:00,	1870	,	3.12	
2016-01-27 11:15,	1890	,	3.14	
2016-01-27 11:30,	1820	,	3.07	
2016-01-27 11:45,	1830	,	3.08	
2016-01-27 12:00,	1900	,	3.15	
2016-01-27 12:15,	1840	,	3.09	
2016-01-27 12:30,	1890	,	3.14	
2016-01-27 12:45,	1870	,	3.12	
2016-01-27 13:00,	1880	,	3.13	
2016-01-27 13:15,	1870	,	3.12	
2016-01-27 13:30,	1790	,	3.04	
2016-01-27 13:45,	1880	,	3.13	
2016-01-27 14:00,	1860	,	3.11	
2016-01-27 14:15,	1790	,	3.04	
2016-01-27 14:30,	1870	,	3.12	
2016-01-27 14:45,	1860	,	3.11	
2016-01-27 15:00,	1850	,	3.10	
2016-01-27 15:15,	1870	,	3.12	
2016-01-27 15:30,	1860	,	3.11	
2016-01-27 15:45,	1810	,	3.06	
2016-01-27 16:00,	1780	,	3.03	
2016-01-27 16:15,	1800	,	3.05	
2016-01-27 16:30,	1810	,	3.06	
2016-01-27 16:45,	1870	,	3.12	
2016-01-27 17:00,	1760	,	3.01	
2016-01-27 17:15,	1820	,	3.07	
2016-01-27 17:30,	1800	,	3.05	
2016-01-27 17:45,	1710	,	2.97	
2016-01-27 18:00,	1810	,	3.06	
2016-01-27 18:15,	1780	,	3.03	
2016-01-27 18:30,	1820	,	3.07	
2016-01-27 18:45,	1760	,	3.01	
2016-01-27 19:00,	1830	,	3.08	
2016-01-27 19:15,	1780	,	3.03	
2016-01-27 19:30,	1790	,	3.04	
2016-01-27 19:45,	1770	,	3.02	
2016-01-27 20:00,	1780	,	3.03	
2016-01-27 20:15,	1770	,	3.02	
2016-01-27 20:30,	1770	,	3.02	
2016-01-27 20:45,	1780	,	3.03	
2016-01-27 21:00,	1780	,	3.03	
2016-01-27 21:15,	1740	,	3.00	
2016-01-27 21:30,	1720	,	2.98	
2016-01-27 21:45,	1760	,	3.01	
2016-01-27 22:00,	1760	,	3.01	
2016-01-27 22:15,	1740	,	3.00	
2016-01-27 22:30,	1720	,	2.98	
2016-01-27 22:45,	1720	,	2.98	
2016-01-27 23:00,	1720	,	2.98	
2016-01-27 23:15,	1670	,	2.93	
2016-01-27 23:30,	1680	,	2.94	
2016-01-27 23:45,	1760	,	3.01	
2016-01-28 00:00,	1680	,	2.94	
2016-01-28 00:15,	1710	,	2.97	
2016-01-28 00:30,	1660	,	2.92	
2016-01-28 00:45,	1690	,	2.95	
2016-01-28 01:00,	1630	,	2.89	
2016-01-28 01:15,	1660	,	2.92	
2016-01-28 01:30,	1710	,	2.97	
2016-01-28 01:45,	1630	,	2.89	
2016-01-28 02:00,	1710	,	2.97	
2016-01-28 02:15,	1710	,	2.97	
2016-01-28 02:30,	1690	,	2.95	
2016-01-28 02:45,	1640	,	2.90	
2016-01-28 03:00,	1660	,	2.92	
2016-01-28 03:15,	1700	,	2.96	
2016-01-28 03:30,	1700	,	2.96	
2016-01-28 03:45,	1710	,	2.97	
2016-01-28 04:00,	1650	,	2.91	
2016-01-28 04:15,	1650	,	2.91	
2016-01-28 04:30,	1650	,	2.91	
2016-01-28 04:45,	1650	,	2.91	
2016-01-28 05:00,	1670	,	2.93	
2016-01-28 05:15,	1680	,	2.94	
2016-01-28 05:30,	1520	,	2.79	
2016-01-28 05:45,	1650	,	2.91	
2016-01-28 06:00,	1620	,	2.88	
2016-01-28 06:15,	1670	,	2.93	
2016-01-28 06:30,	1610	,	2.87	
2016-01-28 06:45,	1670	,	2.93	
2016-01-28 07:00,	1640	,	2.90	
2016-01-28 07:15,	1640	,	2.90	
2016-01-28 07:30,	1660	,	2.92	
2016-01-28 07:45,	1630	,	2.89	
2016-01-28 08:00,	1560	,	2.83	
2016-01-28 08:15,	1650	,	2.91	
2016-01-28 08:30,	1630	,	2.89	
2016-01-28 08:45,	1640	,	2.90	
2016-01-28 09:00,	1670	,	2.93	
2016-01-28 09:15,	1630	,	2.89	
2016-01-28 09:30,	1600	,	2.86	
2016-01-28 09:45,	1640	,	2.90	
2016-01-28 10:00,	1600	,	2.86	
2016-01-28 10:15,	1650	,	2.91	
2016-01-28 10:30,	1610	,	2.87	
2016-01-28 10:45,	1660	,	2.92	
2016-01-28 11:00,	1670	,	2.93	
2016-01-28 11:15,	1620	,	2.88	
2016-01-28 11:30,	1680	,	2.94	
2016-01-28 11:45,	1710	,	2.97	
2016-01-28 12:00,	1740	,	3.00	
2016-01-28 12:15,	1790	,	3.04	
2016-01-28 12:30,	1840	,	3.09	
2016-01-28 12:45,	1940	,	3.17	
2016-01-28 13:00,	2000	,	3.23	
2016-01-28 13:15,	2130	,	3.34	
2016-01-28 13:30,	2310	,	3.49	
2016-01-28 13:45,	2380	,	3.55	
2016-01-28 14:00,	2520	,	3.66	
2016-01-28 14:15,	2490	,	3.64	
2016-01-28 14:30,	2450	,	3.61	
2016-01-28 14:45,	2520	,	3.66	
2016-01-28 15:00,	2500	,	3.65	
2016-01-28 15:15,	2420	,	3.59	
2016-01-28 15:30,	2430	,	3.60	
2016-01-28 15:45,	2390	,	3.56	
2016-01-28 16:00,	2390	,	3.56	
2016-01-28 16:15,	2450	,	3.61	
2016-01-28 16:30,	2390	,	3.56	
2016-01-28 16:45,	2350	,	3.53	
2016-01-28 17:00,	2270	,	3.47	
2016-01-28 17:15,	2230	,	3.43	
2016-01-28 17:30,	2370	,	3.54	
2016-01-28 17:45,	2320	,	3.50	
2016-01-28 18:00,	2320	,	3.50	
2016-01-28 18:15,	2400	,	3.57	
2016-01-28 18:30,	2420	,	3.59	
2016-01-28 18:45,	2380	,	3.55	
2016-01-28 19:00,	2460	,	3.62	
2016-01-28 19:15,	2490	,	3.64	
2016-01-28 19:30,	2550	,	3.69	
2016-01-28 19:45,	2590	,	3.72	
2016-01-28 20:00,	2530	,	3.67	
2016-01-28 20:15,	2650	,	3.77	
2016-01-28 20:30,	2650	,	3.77	
2016-01-28 20:45,	2600	,	3.73	
2016-01-28 21:00,	2610	,	3.74	
2016-01-28 21:15,	2630	,	3.76	
2016-01-28 21:30,	2620	,	3.75	
2016-01-28 21:45,	2590	,	3.72	
2016-01-28 22:00,	2730	,	3.83	
2016-01-28 22:15,	2630	,	3.76	
2016-01-28 22:30,	2650	,	3.77	
2016-01-28 22:45,	2610	,	3.74	
2016-01-28 23:00,	2630	,	3.76	
2016-01-28 23:15,	2600	,	3.73	
2016-01-28 23:30,	2530	,	3.67	
2016-01-28 23:45,	2520	,	3.66	
2016-01-29 00:00,	2550	,	3.69	
2016-01-29 00:15,	2520	,	3.66	
2016-01-29 00:30,	2430	,	3.60	
2016-01-29 00:45,	2430	,	3.60	
2016-01-29 01:00,	2410	,	3.58	
2016-01-29 01:15,	2330	,	3.51	
2016-01-29 01:30,	2380	,	3.55	
2016-01-29 01:45,	2330	,	3.51	
2016-01-29 02:00,	2380	,	3.55	
2016-01-29 02:15,	2320	,	3.50	
2016-01-29 02:30,	2330	,	3.51	
2016-01-29 02:45,	2310	,	3.49	
2016-01-29 03:00,	2230	,	3.43	
2016-01-29 03:15,	2310	,	3.49	
2016-01-29 03:30,	2210	,	3.41	
2016-01-29 03:45,	2260	,	3.46	
2016-01-29 04:00,	2300	,	3.48	
2016-01-29 04:15,	2340	,	3.52	
2016-01-29 04:30,	2380	,	3.55	
2016-01-29 04:45,	2460	,	3.62	
2016-01-29 05:00,	2470	,	3.63	
2016-01-29 05:15,	2750	,	3.85	
2016-01-29 05:30,	2940	,	3.99	
2016-01-29 05:45,	3140	,	4.14	
2016-01-29 06:00,	3280	,	4.25	
2016-01-29 06:15,	3540	,	4.43	
2016-01-29 06:30,	3840	,	4.64	
2016-01-29 06:45,	4080	,	4.80	
2016-01-29 07:00,	4910	,	5.35	
2016-01-29 07:15,	5290	,	5.60	
2016-01-29 07:30,	5510	,	5.74	
2016-01-29 07:45,	5940	,	6.01	
2016-01-29 08:00,	6220	,	6.18	
2016-01-29 08:15,	6420	,	6.30	
2016-01-29 08:30,	6950	,	6.61	
2016-01-29 08:45,	7190	,	6.75	
2016-01-29 09:00,	7210	,	6.76	
2016-01-29 09:15,	7210	,	6.76	
2016-01-29 09:30,	7670	,	7.02	
2016-01-29 09:45,	7760	,	7.07	
2016-01-29 10:00,	7900	,	7.15	
2016-01-29 10:15,	8080	,	7.25	
2016-01-29 10:30,	8190	,	7.31	
2016-01-29 10:45,	8600	,	7.53	
2016-01-29 11:00,	8840	,	7.66	
2016-01-29 11:15,	9130	,	7.81	
2016-01-29 11:30,	9190	,	7.84	
2016-01-29 11:45,	9770	,	8.14	
2016-01-29 12:00,	9940	,	8.23	
2016-01-29 12:15,	10700	,	8.63	
2016-01-29 12:30,	11000	,	8.76	
2016-01-29 12:45,	11600	,	9.03	
2016-01-29 13:00,	11700	,	9.09	
2016-01-29 13:15,	12000	,	9.23	
2016-01-29 13:30,	11900	,	9.18	
2016-01-29 13:45,	12000	,	9.25	
2016-01-29 14:00,	12200	,	9.32	
2016-01-29 14:15,	12300	,	9.37	
2016-01-29 14:30,	12600	,	9.50	
2016-01-29 14:45,	12500	,	9.49	
2016-01-29 15:00,	12200	,	9.33	
2016-01-29 15:15,	12400	,	9.43	
2016-01-29 15:30,	12200	,	9.34	
2016-01-29 15:45,	12100	,	9.28	
2016-01-29 16:00,	11600	,	9.05	
2016-01-29 16:15,	11900	,	9.17	
2016-01-29 16:30,	11700	,	9.07	
2016-01-29 16:45,	11200	,	8.83	
2016-01-29 17:00,	11300	,	8.89	
2016-01-29 17:15,	11500	,	8.98	
2016-01-29 17:30,	11100	,	8.81	
2016-01-29 17:45,	10500	,	8.49	
2016-01-29 18:00,	10600	,	8.57	
2016-01-29 18:15,	10600	,	8.54	
2016-01-29 18:30,	10200	,	8.35	
2016-01-29 18:45,	10100	,	8.33	
2016-01-29 19:00,	9750	,	8.13	
2016-01-29 19:15,	9830	,	8.17	
2016-01-29 19:30,	9490	,	8.00	
2016-01-29 19:45,	9360	,	7.93	
2016-01-29 20:00,	9440	,	7.97	
